order_id,order_date,customer_id,product_id,quantity,unit_price,discount,sales,profit
O01291,2025-03-08,C0206,P018,6,943.73,0.1,5096.14,4500.58
O01292,2025-11-21,C0040,P001,3,546.74,0.0,1640.22,-639.87
O01293,2025-01-04,C0586,P051,1,174.29,0.1,156.86,-518.07
O01294,2024-11-21,C0263,P044,4,431.66,0.0,1726.64,422.08
O01295,2024-03-05,C0714,P008,2,635.81,0.0,1271.62,514.08
O01296,2025-05-08,C0696,P023,3,69.97,0.0,209.91,-2439.36
O01297,2024-02-10,C0103,P016,4,627.86,0.15,2134.72,2017.0
O01298,2025-09-06,C0734,P059,6,66.68,0.0,400.08,-1072.74
O01299,2025-08-19,C0113,P057,5,743.47,0.0,3717.35,2875.65
O01300,2025-12-25,C0393,P042,2,233.96,0.05,444.52,-785.94
O01301,2024-07-26,C0380,P027,6,1014.33,0.0,6085.98,3609.6
O01302,2024-04-28,C0766,P004,5,187.13,0.1,842.08,-1385.17
O01303,2024-08-06,C0526,P015,2,720.35,0.2,1152.56,188.38
O01304,2025-08-07,C0701,P006,6,358.18,0.05,2041.63,1728.67
O01305,2024-06-08,C0477,P048,6,424.33,0.05,2418.68,-2447.8
O01306,2025-10-10,C0661,P006,5,358.18,0.0,1790.9,1530.1
O01307,2024-04-22,C0682,P041,3,256.22,0.2,614.93,-461.29
O01308,2024-02-05,C0688,P058,3,1114.65,0.05,3176.75,3109.04
O01309,2024-06-09,C0330,P019,4,46.28,0.0,185.12,-3209.84
O01310,2025-07-05,C0306,P042,2,233.96,0.2,374.34,-856.12
O01311,2025-03-16,C0788,P053,3,858.22,0.2,2059.73,410.3
O01312,2024-09-16,C0606,P026,1,39.15,0.0,39.15,-849.86
O01313,2025-04-24,C0734,P027,2,1014.33,0.0,2028.66,1203.2
O01314,2025-04-19,C0462,P013,6,485.0,0.1,2619.0,121.02
O01315,2025-02-09,C0744,P026,1,39.15,0.1,35.24,-853.77
O01316,2025-01-10,C0576,P053,4,858.22,0.05,3261.24,1062.0
O01317,2024-03-15,C0595,P040,4,56.66,0.0,226.64,-886.36
O01318,2024-07-08,C0143,P013,1,485.0,0.0,485.0,68.67
O01319,2025-01-20,C0454,P032,6,127.03,0.0,762.18,-1989.54
O01320,2024-04-08,C0586,P043,7,330.9,0.0,2316.3,-1957.76
O01321,2024-12-13,C0609,P005,5,831.29,0.1,3740.8,3011.35
O01322,2024-03-26,C0767,P046,5,1026.09,0.0,5130.45,3472.65
O01323,2025-07-29,C0262,P013,2,485.0,0.0,970.0,137.34
O01324,2024-03-16,C0243,P018,6,943.73,0.1,5096.14,4500.58
O01325,2024-03-08,C0776,P025,6,416.82,0.0,2500.92,1657.32
O01326,2025-04-11,C0789,P031,4,333.66,0.0,1334.64,-2071.04
O01327,2024-06-10,C0144,P055,5,212.17,0.15,901.72,-668.13
O01328,2024-09-13,C0303,P014,7,465.85,0.0,3260.95,-1857.24
O01329,2024-08-17,C0759,P016,5,627.86,0.15,2668.4,2521.25
O01330,2024-06-07,C0160,P023,2,69.97,0.0,139.94,-1626.24
O01331,2025-07-10,C0627,P052,3,1125.55,0.0,3376.65,1192.11
O01332,2025-05-20,C0090,P058,2,1114.65,0.05,2117.84,2072.7
O01333,2024-06-23,C0143,P028,3,586.16,0.0,1758.48,863.67
O01334,2025-05-17,C0628,P042,7,233.96,0.05,1555.83,-2750.78
O01335,2025-06-05,C0486,P056,2,649.23,0.0,1298.46,354.34
O01336,2025-01-29,C0444,P051,7,174.29,0.05,1159.03,-3565.48
O01337,2025-02-26,C0686,P041,2,256.22,0.0,512.44,-205.04
O01338,2025-11-14,C0246,P033,4,1117.52,0.1,4023.07,2474.87
O01339,2024-11-27,C0403,P060,4,303.49,0.05,1153.26,727.9
O01340,2024-10-08,C0487,P015,1,720.35,0.05,684.33,202.24
O01341,2025-01-29,C0592,P022,2,1116.41,0.0,2232.82,1087.22
O01342,2025-09-03,C0266,P043,3,330.9,0.05,943.06,-888.68
O01343,2025-06-02,C0507,P002,1,787.94,0.05,748.54,-109.61
O01344,2024-02-24,C0359,P031,6,333.66,0.0,2001.96,-3106.56
O01345,2024-12-01,C0434,P052,4,1125.55,0.1,4051.98,1139.26
O01346,2025-06-24,C0691,P011,6,148.23,0.0,889.38,-2648.76
O01347,2024-06-12,C0315,P049,7,603.63,0.0,4225.41,3912.58
O01348,2025-12-23,C0535,P025,3,416.82,0.1,1125.41,703.61
O01349,2025-08-13,C0754,P052,6,1125.55,0.0,6753.3,2384.22
O01350,2025-09-10,C0610,P039,1,240.05,0.0,240.05,-639.06
O01351,2024-02-29,C0791,P010,4,460.99,0.1,1659.56,-567.64
O01352,2025-02-27,C0467,P045,5,570.48,0.1,2567.16,-672.39
O01353,2025-01-20,C0226,P004,4,187.13,0.0,748.52,-1033.28
O01354,2025-04-03,C0794,P015,6,720.35,0.0,4322.1,1429.56
O01355,2025-09-13,C0516,P054,7,1191.51,0.0,8340.57,3824.94
O01356,2024-09-15,C0194,P053,3,858.22,0.05,2445.93,796.5
O01357,2025-01-25,C0254,P003,2,1064.41,0.05,2022.38,1796.08
O01358,2025-05-11,C0210,P023,5,69.97,0.05,332.36,-4083.09
O01359,2025-07-04,C0667,P006,7,358.18,0.1,2256.53,1891.41
O01360,2025-07-17,C0075,P017,7,517.11,0.15,3076.8,858.5
O01361,2024-09-03,C0592,P059,6,66.68,0.0,400.08,-1072.74
O01362,2025-12-30,C0444,P012,2,312.99,0.0,625.98,581.46
O01363,2024-01-08,C0059,P039,2,240.05,0.0,480.1,-1278.12
O01364,2024-12-25,C0491,P049,5,603.63,0.0,3018.15,2794.7
O01365,2025-03-21,C0603,P053,3,858.22,0.0,2574.66,925.23
O01366,2024-02-14,C0581,P022,5,1116.41,0.15,4744.74,1880.74
O01367,2024-11-25,C0423,P042,7,233.96,0.0,1637.72,-2668.89
O01368,2025-03-11,C0269,P030,4,81.03,0.0,324.12,-181.96
O01369,2025-03-20,C0132,P007,3,540.47,0.05,1540.34,1137.11
O01370,2024-03-28,C0010,P014,7,465.85,0.2,2608.76,-2509.43
O01371,2024-07-21,C0288,P045,4,570.48,0.0,2281.92,-309.72
O01372,2024-06-27,C0506,P042,5,233.96,0.1,1052.82,-2023.33
O01373,2025-04-12,C0031,P032,1,127.03,0.1,114.33,-344.29
O01374,2024-08-28,C0799,P047,4,272.32,0.0,1089.28,-986.88
O01375,2025-02-21,C0469,P042,3,233.96,0.05,666.79,-1178.9
O01376,2025-06-18,C0236,P021,1,949.32,0.0,949.32,685.84
O01377,2025-08-05,C0770,P018,2,943.73,0.0,1887.46,1688.94
O01378,2024-05-14,C0148,P057,5,743.47,0.0,3717.35,2875.65
O01379,2025-10-22,C0767,P059,2,66.68,0.0,133.36,-357.58
O01380,2024-05-01,C0226,P002,1,787.94,0.1,709.15,-149.0
O01381,2024-01-16,C0304,P048,1,424.33,0.1,381.9,-429.18
O01382,2024-02-02,C0341,P008,1,635.81,0.0,635.81,257.04
O01383,2024-05-26,C0796,P052,4,1125.55,0.05,4277.09,1364.37
O01384,2025-09-30,C0201,P036,4,548.94,0.0,2195.76,-904.16
O01385,2024-05-31,C0779,P042,5,233.96,0.0,1169.8,-1906.35
O01386,2025-05-21,C0278,P043,5,330.9,0.1,1489.05,-1563.85
O01387,2024-11-01,C0229,P037,4,1029.46,0.0,4117.84,3082.88
O01388,2024-01-30,C0511,P016,7,627.86,0.1,3955.52,3749.51
O01389,2024-11-20,C0555,P049,2,603.63,0.0,1207.26,1117.88
O01390,2024-01-21,C0277,P034,5,1165.94,0.1,5246.73,2960.98
O01391,2024-12-14,C0108,P033,1,1117.52,0.0,1117.52,730.47
O01392,2025-02-12,C0317,P020,6,921.34,0.0,5528.04,2256.72
O01393,2025-01-16,C0433,P001,3,546.74,0.1,1476.2,-803.89
O01394,2024-07-25,C0033,P034,3,1165.94,0.05,3322.93,1951.48
O01395,2025-07-14,C0063,P021,1,949.32,0.0,949.32,685.84
O01396,2025-03-12,C0735,P040,4,56.66,0.15,192.64,-920.36
O01397,2024-07-05,C0029,P022,3,1116.41,0.0,3349.23,1630.83
O01398,2024-11-13,C0326,P059,7,66.68,0.0,466.76,-1251.53
O01399,2024-03-20,C0612,P041,2,256.22,0.0,512.44,-205.04
O01400,2025-11-05,C0263,P028,3,586.16,0.05,1670.56,775.75
O01401,2025-07-04,C0396,P043,7,330.9,0.05,2200.48,-2073.58
O01402,2024-07-29,C0070,P039,6,240.05,0.1,1296.27,-3978.39
O01403,2025-05-08,C0636,P038,6,646.25,0.05,3683.62,1541.62
O01404,2025-05-11,C0508,P035,4,615.36,0.0,2461.44,1500.0
O01405,2025-03-21,C0682,P056,7,649.23,0.0,4544.61,1240.19
O01406,2024-02-09,C0692,P020,2,921.34,0.0,1842.68,752.24
O01407,2025-10-04,C0281,P026,6,39.15,0.1,211.41,-5122.65
O01408,2025-11-29,C0033,P016,5,627.86,0.0,3139.3,2992.15
O01409,2025-12-13,C0278,P035,3,615.36,0.05,1753.78,1032.7
O01410,2025-12-17,C0117,P060,2,303.49,0.05,576.63,363.95
O01411,2025-11-09,C0427,P037,4,1029.46,0.1,3706.06,2671.1
O01412,2025-06-24,C0118,P013,1,485.0,0.0,485.0,68.67
O01413,2024-02-11,C0738,P056,6,649.23,0.0,3895.38,1063.02
O01414,2024-12-06,C0482,P048,2,424.33,0.15,721.36,-900.8
O01415,2024-06-28,C0203,P027,3,1014.33,0.05,2890.84,1652.65
O01416,2024-06-09,C0737,P009,2,57.81,0.05,109.84,-407.92
O01417,2025-08-30,C0616,P025,4,416.82,0.1,1500.55,938.15
O01418,2025-08-16,C0351,P049,3,603.63,0.15,1539.26,1405.19
O01419,2025-01-16,C0118,P035,2,615.36,0.0,1230.72,750.0
O01420,2025-06-22,C0276,P012,7,312.99,0.15,1862.29,1706.47
O01421,2024-04-04,C0468,P010,6,460.99,0.0,2765.94,-574.86
O01422,2024-06-11,C0613,P059,3,66.68,0.2,160.03,-576.38
O01423,2025-09-21,C0210,P027,1,1014.33,0.0,1014.33,601.6
O01424,2024-11-25,C0595,P042,6,233.96,0.0,1403.76,-2287.62
O01425,2025-02-03,C0227,P022,5,1116.41,0.0,5582.05,2718.05
O01426,2024-12-04,C0198,P006,4,358.18,0.1,1289.45,1080.81
O01427,2024-05-27,C0358,P025,5,416.82,0.2,1667.28,964.28
O01428,2025-08-27,C0129,P042,1,233.96,0.0,233.96,-381.27
O01429,2025-07-08,C0324,P021,4,949.32,0.0,3797.28,2743.36
O01430,2025-05-14,C0287,P037,2,1029.46,0.0,2058.92,1541.44
O01431,2024-09-15,C0225,P027,5,1014.33,0.0,5071.65,3008.0
O01432,2025-04-15,C0621,P021,7,949.32,0.1,5980.72,4136.36
O01433,2025-11-27,C0266,P016,4,627.86,0.0,2511.44,2393.72
O01434,2025-04-20,C0557,P016,5,627.86,0.2,2511.44,2364.29
O01435,2024-12-27,C0577,P016,5,627.86,0.15,2668.4,2521.25
O01436,2024-07-16,C0533,P044,7,431.66,0.0,3021.62,738.64
O01437,2025-01-17,C0216,P021,1,949.32,0.05,901.85,638.37
O01438,2024-09-28,C0664,P045,3,570.48,0.2,1369.15,-574.58
O01439,2025-03-22,C0190,P019,2,46.28,0.15,78.68,-1618.8
O01440,2024-02-03,C0222,P020,6,921.34,0.1,4975.24,1703.92
O01441,2024-05-19,C0700,P056,4,649.23,0.0,2596.92,708.68
O01442,2025-07-29,C0272,P053,6,858.22,0.0,5149.32,1850.46
O01443,2024-10-05,C0558,P025,4,416.82,0.1,1500.55,938.15
O01444,2024-11-12,C0034,P017,7,517.11,0.0,3619.77,1401.47
O01445,2025-02-01,C0492,P043,6,330.9,0.1,1786.86,-1876.62
O01446,2024-11-16,C0695,P005,1,831.29,0.1,748.16,602.27
O01447,2025-07-08,C0567,P028,7,586.16,0.0,4103.12,2015.23
O01448,2024-06-28,C0466,P036,7,548.94,0.0,3842.58,-1582.28
O01449,2025-07-08,C0680,P041,1,256.22,0.0,256.22,-102.52
O01450,2024-06-02,C0239,P007,3,540.47,0.15,1378.2,974.97
O01451,2024-09-27,C0302,P001,7,546.74,0.0,3827.18,-1493.03
O01452,2025-03-05,C0056,P017,6,517.11,0.0,3102.66,1201.26
O01453,2025-10-09,C0559,P008,4,635.81,0.2,2034.59,519.51
O01454,2024-06-18,C0579,P031,4,333.66,0.1,1201.18,-2204.5
O01455,2025-03-05,C0602,P056,1,649.23,0.05,616.77,144.71
O01456,2024-02-16,C0599,P018,4,943.73,0.1,3397.43,3000.39
O01457,2024-02-25,C0102,P028,5,586.16,0.0,2930.8,1439.45
O01458,2025-07-15,C0533,P013,3,485.0,0.2,1164.0,-84.99
O01459,2025-06-09,C0611,P003,3,1064.41,0.15,2714.25,2374.8
O01460,2024-10-02,C0164,P043,6,330.9,0.0,1985.4,-1678.08
O01461,2025-03-31,C0382,P016,4,627.86,0.0,2511.44,2393.72
O01462,2024-10-04,C0731,P033,2,1117.52,0.0,2235.04,1460.94
O01463,2024-07-21,C0332,P041,3,256.22,0.1,691.79,-384.43
O01464,2024-11-11,C0603,P051,4,174.29,0.05,662.3,-2037.42
O01465,2024-08-15,C0425,P012,2,312.99,0.05,594.68,550.16
O01466,2025-08-18,C0527,P035,4,615.36,0.2,1969.15,1007.71
O01467,2024-10-27,C0502,P055,7,212.17,0.05,1410.93,-786.86
O01468,2024-08-22,C0521,P030,6,81.03,0.1,437.56,-321.56
O01469,2025-01-26,C0624,P003,2,1064.41,0.1,1915.94,1689.64
O01470,2025-07-08,C0724,P016,4,627.86,0.05,2385.87,2268.15
O01471,2024-07-19,C0237,P048,4,424.33,0.0,1697.32,-1547.0
O01472,2025-11-17,C0743,P048,5,424.33,0.1,1909.48,-2145.92
O01473,2024-12-04,C0503,P019,6,46.28,0.05,263.8,-4828.64
O01474,2025-04-28,C0477,P012,4,312.99,0.0,1251.96,1162.92
O01475,2025-11-30,C0263,P018,3,943.73,0.1,2548.07,2250.29
O01476,2024-11-11,C0334,P015,5,720.35,0.05,3421.66,1011.21
O01477,2024-05-26,C0522,P045,1,570.48,0.0,570.48,-77.43
O01478,2025-06-30,C0291,P051,5,174.29,0.1,784.3,-2590.35
O01479,2024-01-05,C0230,P003,7,1064.41,0.0,7450.87,6658.82
O01480,2024-11-30,C0656,P045,5,570.48,0.05,2709.78,-529.77
O01481,2025-12-17,C0333,P046,4,1026.09,0.05,3899.14,2572.9
O01482,2024-10-29,C0516,P037,6,1029.46,0.0,6176.76,4624.32
O01483,2025-05-15,C0025,P053,4,858.22,0.0,3432.88,1233.64
O01484,2025-01-18,C0062,P003,4,1064.41,0.0,4257.64,3805.04
O01485,2024-06-05,C0679,P042,6,233.96,0.0,1403.76,-2287.62
O01486,2024-08-20,C0114,P008,2,635.81,0.1,1144.46,386.92
O01487,2025-01-17,C0637,P054,6,1191.51,0.0,7149.06,3278.52
O01488,2024-03-17,C0721,P030,5,81.03,0.2,324.12,-308.48
O01489,2024-10-30,C0386,P006,4,358.18,0.0,1432.72,1224.08
O01490,2024-10-30,C0708,P045,1,570.48,0.0,570.48,-77.43
O01491,2025-09-02,C0342,P045,6,570.48,0.15,2909.45,-978.01
O01492,2024-03-31,C0762,P028,2,586.16,0.05,1113.7,517.16
O01493,2025-09-08,C0190,P019,7,46.28,0.05,307.76,-5633.42
O01494,2024-10-27,C0343,P002,6,787.94,0.1,4254.88,-894.02
O01495,2025-04-21,C0312,P055,3,212.17,0.15,541.03,-400.88
O01496,2025-02-11,C0628,P012,4,312.99,0.0,1251.96,1162.92
O01497,2024-08-07,C0035,P051,1,174.29,0.0,174.29,-500.64
O01498,2025-11-11,C0663,P036,4,548.94,0.2,1756.61,-1343.31
O01499,2024-06-13,C0019,P042,1,233.96,0.0,233.96,-381.27
O01500,2024-01-27,C0253,P042,7,233.96,0.1,1473.95,-2832.66
O01501,2025-07-02,C0477,P052,5,1125.55,0.05,5346.36,1705.46
O01502,2025-03-30,C0117,P003,2,1064.41,0.05,2022.38,1796.08
O01503,2025-10-12,C0393,P060,6,303.49,0.1,1638.85,1000.81
O01504,2024-11-30,C0798,P003,1,1064.41,0.2,851.53,738.38
O01505,2024-01-13,C0659,P060,4,303.49,0.0,1213.96,788.6
O01506,2024-01-15,C0025,P016,1,627.86,0.05,596.47,567.04
O01507,2024-11-12,C0474,P051,1,174.29,0.1,156.86,-518.07
O01508,2024-07-01,C0478,P006,2,358.18,0.0,716.36,612.04
O01509,2025-11-05,C0055,P028,3,586.16,0.15,1494.71,599.9
O01510,2024-03-27,C0521,P033,6,1117.52,0.05,6369.86,4047.56
O01511,2025-10-05,C0417,P058,7,1114.65,0.0,7802.55,7644.56
O01512,2024-06-07,C0546,P008,6,635.81,0.15,3242.63,970.01
O01513,2024-03-28,C0239,P003,6,1064.41,0.15,5428.49,4749.59
O01514,2024-07-19,C0205,P039,4,240.05,0.0,960.2,-2556.24
O01515,2024-04-15,C0589,P003,3,1064.41,0.1,2873.91,2534.46
O01516,2024-10-20,C0578,P047,2,272.32,0.0,544.64,-493.44
O01517,2024-08-29,C0130,P003,7,1064.41,0.0,7450.87,6658.82
O01518,2025-01-21,C0174,P059,4,66.68,0.0,266.72,-715.16
O01519,2025-01-27,C0470,P032,4,127.03,0.15,431.9,-1402.58
O01520,2024-01-01,C0664,P057,1,743.47,0.0,743.47,575.13
O01521,2024-04-01,C0162,P008,4,635.81,0.0,2543.24,1028.16
O01522,2024-04-28,C0176,P017,5,517.11,0.1,2327.0,742.5
O01523,2024-05-22,C0647,P028,4,586.16,0.0,2344.64,1151.56
O01524,2024-03-09,C0558,P002,5,787.94,0.0,3939.7,-351.05
O01525,2024-08-17,C0722,P007,6,540.47,0.0,3242.82,2436.36
O01526,2025-02-05,C0627,P020,1,921.34,0.1,829.21,283.99
O01527,2024-08-13,C0763,P045,7,570.48,0.05,3793.69,-741.68
O01528,2024-08-28,C0152,P043,6,330.9,0.1,1786.86,-1876.62
O01529,2024-12-09,C0218,P006,3,358.18,0.0,1074.54,918.06
O01530,2025-02-04,C0191,P004,6,187.13,0.05,1066.64,-1606.06
O01531,2024-08-29,C0045,P040,1,56.66,0.1,50.99,-227.26
O01532,2024-06-11,C0624,P022,3,1116.41,0.0,3349.23,1630.83
O01533,2024-10-26,C0530,P048,1,424.33,0.0,424.33,-386.75
O01534,2024-01-18,C0069,P018,5,943.73,0.0,4718.65,4222.35
O01535,2024-12-26,C0159,P022,6,1116.41,0.0,6698.46,3261.66
O01536,2025-11-19,C0153,P014,5,465.85,0.0,2329.25,-1326.6
O01537,2024-10-17,C0323,P016,5,627.86,0.2,2511.44,2364.29
O01538,2024-03-20,C0365,P043,2,330.9,0.05,628.71,-592.45
O01539,2025-05-31,C0232,P029,7,580.35,0.05,3859.33,-2303.89
O01540,2024-04-02,C0745,P040,2,56.66,0.0,113.32,-443.18
O01541,2024-05-21,C0171,P005,4,831.29,0.05,3158.9,2575.34
O01542,2024-04-17,C0450,P033,5,1117.52,0.05,5308.22,3372.97
O01543,2025-10-07,C0351,P028,6,586.16,0.15,2989.42,1199.8
O01544,2025-12-18,C0311,P055,7,212.17,0.0,1485.19,-712.6
O01545,2025-02-20,C0661,P026,5,39.15,0.1,176.18,-4268.87
O01546,2025-03-27,C0783,P007,5,540.47,0.0,2702.35,2030.3
O01547,2025-04-16,C0005,P042,3,233.96,0.05,666.79,-1178.9
O01548,2025-03-22,C0371,P009,4,57.81,0.15,196.55,-838.97
O01549,2025-02-01,C0096,P055,5,212.17,0.05,1007.81,-562.04
O01550,2025-12-22,C0347,P024,5,665.45,0.1,2994.52,964.57
O01551,2025-06-19,C0494,P048,5,424.33,0.15,1803.4,-2252.0
O01552,2024-03-05,C0330,P040,4,56.66,0.15,192.64,-920.36
O01553,2024-10-13,C0248,P028,2,586.16,0.0,1172.32,575.78
O01554,2025-12-13,C0250,P036,1,548.94,0.0,548.94,-226.04
O01555,2024-10-22,C0240,P011,3,148.23,0.05,422.46,-1346.61
O01556,2024-05-29,C0261,P005,3,831.29,0.2,1995.1,1557.43
O01557,2025-09-26,C0300,P046,5,1026.09,0.05,4873.93,3216.13
O01558,2025-03-31,C0551,P058,7,1114.65,0.0,7802.55,7644.56
O01559,2025-02-15,C0077,P052,5,1125.55,0.05,5346.36,1705.46
O01560,2024-11-03,C0033,P019,6,46.28,0.0,277.68,-4814.76
O01561,2024-03-31,C0414,P022,5,1116.41,0.0,5582.05,2718.05
O01562,2024-10-07,C0546,P022,7,1116.41,0.0,7814.87,3805.27
O01563,2024-11-15,C0207,P043,7,330.9,0.0,2316.3,-1957.76
O01564,2025-11-11,C0161,P038,2,646.25,0.1,1163.25,449.25
O01565,2024-08-12,C0500,P048,5,424.33,0.0,2121.65,-1933.75
O01566,2024-04-19,C0308,P057,4,743.47,0.0,2973.88,2300.52
O01567,2024-11-08,C0589,P024,7,665.45,0.05,4425.24,1583.31
O01568,2025-12-29,C0118,P040,5,56.66,0.0,283.3,-1107.95
O01569,2024-12-18,C0097,P031,1,333.66,0.0,333.66,-517.76
O01570,2024-10-04,C0443,P058,2,1114.65,0.0,2229.3,2184.16
O01571,2025-05-02,C0314,P022,1,1116.41,0.0,1116.41,543.61
O01572,2025-04-19,C0584,P012,2,312.99,0.1,563.38,518.86
O01573,2024-08-06,C0405,P023,1,69.97,0.0,69.97,-813.12
O01574,2025-12-08,C0284,P038,6,646.25,0.0,3877.5,1735.5
O01575,2025-03-09,C0128,P058,4,1114.65,0.0,4458.6,4368.32
O01576,2024-02-12,C0131,P050,5,301.39,0.0,1506.95,905.45
O01577,2024-10-24,C0605,P002,7,787.94,0.0,5515.58,-491.47
O01578,2025-11-05,C0182,P031,5,333.66,0.0,1668.3,-2588.8
O01579,2024-10-14,C0402,P010,4,460.99,0.0,1843.96,-383.24
O01580,2025-02-19,C0655,P022,2,1116.41,0.0,2232.82,1087.22
O01581,2025-03-23,C0719,P057,6,743.47,0.15,3791.7,2781.66
O01582,2025-05-29,C0215,P060,4,303.49,0.0,1213.96,788.6
O01583,2025-09-29,C0088,P010,6,460.99,0.0,2765.94,-574.86
O01584,2024-04-19,C0620,P009,1,57.81,0.05,54.92,-203.96
O01585,2025-01-12,C0550,P042,2,233.96,0.0,467.92,-762.54
O01586,2025-01-24,C0265,P025,1,416.82,0.1,375.14,234.54
O01587,2024-04-21,C0475,P026,5,39.15,0.0,195.75,-4249.3
O01588,2025-05-07,C0151,P053,4,858.22,0.05,3261.24,1062.0
O01589,2024-03-27,C0561,P056,3,649.23,0.15,1655.54,239.36
O01590,2024-11-29,C0582,P055,3,212.17,0.0,636.51,-305.4
O01591,2024-08-29,C0240,P047,5,272.32,0.0,1361.6,-1233.6
O01592,2024-04-23,C0375,P059,7,66.68,0.05,443.42,-1274.87
O01593,2025-08-24,C0268,P044,7,431.66,0.2,2417.3,134.32
O01594,2024-06-27,C0026,P054,4,1191.51,0.0,4766.04,2185.68
O01595,2024-07-05,C0102,P033,5,1117.52,0.05,5308.22,3372.97
O01596,2025-09-16,C0768,P004,1,187.13,0.0,187.13,-258.32
O01597,2025-10-03,C0365,P049,7,603.63,0.05,4014.14,3701.31
O01598,2024-01-26,C0119,P056,1,649.23,0.0,649.23,177.17
O01599,2024-07-22,C0036,P019,3,46.28,0.05,131.9,-2414.32
O01600,2025-06-02,C0283,P026,6,39.15,0.0,234.9,-5099.16
O01601,2025-07-22,C0787,P035,7,615.36,0.05,4092.14,2409.62
O01602,2025-12-31,C0308,P040,2,56.66,0.0,113.32,-443.18
O01603,2025-02-09,C0800,P041,5,256.22,0.1,1152.99,-640.71
O01604,2024-01-06,C0392,P024,2,665.45,0.1,1197.81,385.83
O01605,2025-09-30,C0612,P052,1,1125.55,0.1,1013.0,284.82
O01606,2024-04-27,C0629,P049,3,603.63,0.2,1448.71,1314.64
O01607,2024-03-29,C0023,P057,5,743.47,0.05,3531.48,2689.78
O01608,2025-05-07,C0005,P035,2,615.36,0.1,1107.65,626.93
O01609,2025-03-17,C0738,P005,7,831.29,0.0,5819.03,4797.8
O01610,2024-02-13,C0746,P051,5,174.29,0.15,740.73,-2633.92
O01611,2024-05-03,C0107,P005,4,831.29,0.05,3158.9,2575.34
O01612,2025-03-07,C0517,P012,4,312.99,0.0,1251.96,1162.92
O01613,2024-07-05,C0739,P018,4,943.73,0.0,3774.92,3377.88
O01614,2025-05-15,C0761,P012,1,312.99,0.1,281.69,259.43
O01615,2024-10-27,C0238,P044,5,431.66,0.1,1942.47,311.77
O01616,2025-03-05,C0654,P027,6,1014.33,0.1,5477.38,3001.0
O01617,2024-12-13,C0518,P014,3,465.85,0.05,1327.67,-865.84
O01618,2024-09-23,C0743,P001,3,546.74,0.0,1640.22,-639.87
O01619,2024-09-07,C0118,P013,7,485.0,0.15,2885.75,-28.56
O01620,2025-05-24,C0481,P042,5,233.96,0.05,1111.31,-1964.84
O01621,2025-01-11,C0020,P048,3,424.33,0.05,1209.34,-1223.9
O01622,2025-03-10,C0286,P018,1,943.73,0.05,896.54,797.28
O01623,2025-02-26,C0010,P005,6,831.29,0.05,4738.35,3863.01
O01624,2024-05-31,C0355,P034,5,1165.94,0.1,5246.73,2960.98
O01625,2025-10-29,C0649,P047,5,272.32,0.05,1293.52,-1301.68
O01626,2025-02-15,C0527,P005,2,831.29,0.15,1413.19,1121.41
O01627,2025-06-08,C0254,P048,2,424.33,0.15,721.36,-900.8
O01628,2025-10-06,C0342,P011,4,148.23,0.0,592.92,-1765.84
O01629,2025-11-06,C0294,P016,6,627.86,0.0,3767.16,3590.58
O01630,2025-05-02,C0586,P038,3,646.25,0.05,1841.81,770.81
O01631,2025-07-29,C0213,P004,4,187.13,0.05,711.09,-1070.71
O01632,2024-12-10,C0074,P019,7,46.28,0.05,307.76,-5633.42
O01633,2025-06-23,C0406,P009,2,57.81,0.15,98.28,-419.48
O01634,2024-08-23,C0664,P013,2,485.0,0.0,970.0,137.34
O01635,2025-06-04,C0382,P047,2,272.32,0.0,544.64,-493.44
O01636,2024-03-03,C0164,P014,7,465.85,0.15,2771.81,-2346.38
O01637,2025-10-30,C0037,P003,4,1064.41,0.15,3618.99,3166.39
O01638,2024-06-27,C0756,P013,7,485.0,0.0,3395.0,480.69
O01639,2025-04-24,C0609,P006,7,358.18,0.0,2507.26,2142.14
O01640,2024-01-09,C0125,P038,3,646.25,0.0,1938.75,867.75
O01641,2024-04-23,C0060,P059,1,66.68,0.05,63.35,-182.12
O01642,2025-12-22,C0104,P011,3,148.23,0.05,422.46,-1346.61
O01643,2025-09-01,C0302,P044,4,431.66,0.0,1726.64,422.08
O01644,2024-06-11,C0650,P022,3,1116.41,0.0,3349.23,1630.83
O01645,2024-04-05,C0128,P005,1,831.29,0.1,748.16,602.27
O01646,2025-08-18,C0655,P042,7,233.96,0.05,1555.83,-2750.78
O01647,2025-12-24,C0002,P013,3,485.0,0.1,1309.5,60.51
O01648,2024-05-03,C0592,P031,5,333.66,0.0,1668.3,-2588.8
O01649,2025-04-30,C0226,P031,7,333.66,0.0,2335.62,-3624.32
O01650,2024-07-26,C0769,P036,4,548.94,0.0,2195.76,-904.16
O01651,2025-06-28,C0381,P009,5,57.81,0.2,231.24,-1063.16
O01652,2024-11-01,C0217,P016,1,627.86,0.0,627.86,598.43
O01653,2024-04-01,C0195,P045,5,570.48,0.05,2709.78,-529.77
O01654,2024-08-25,C0662,P056,6,649.23,0.05,3700.61,868.25
O01655,2025-01-28,C0323,P001,7,546.74,0.15,3253.1,-2067.11
O01656,2025-08-06,C0282,P025,1,416.82,0.0,416.82,276.22
O01657,2024-01-16,C0589,P053,2,858.22,0.0,1716.44,616.82
O01658,2025-12-01,C0430,P018,1,943.73,0.1,849.36,750.1
